customer_id,age,gender,country,tenure_months,num_orders,avg_order_value,total_spend,days_since_last_order,num_returns,num_complaints,discount_used,newsletter_subscribed,preferred_category,payment_method,device_type,churn
CUST_00247,55,Male,Germany,10,8,424.61,3396.88,138,2,0,1,1,Beauty,Klarna,Desktop,0
CUST_00248,41,Female,France,59,8,68.76,550.08,50,2,0,1,0,Electronics,SEPA,Desktop,0
CUST_00249,22,Male,France,24,8,469.01,3752.08,100,4,1,1,0,Home & Garden,PayPal,Tablet,0
CUST_00250,69,Male,Germany,34,9,377.67,3399.03,272,2,3,0,0,Electronics,Credit Card,Mobile,0
CUST_00251,51,Male,Germany,28,6,230.88,1385.28,359,1,1,1,1,Beauty,PayPal,Mobile,0
CUST_00252,23,Male,Germany,27,12,182.59,2191.08,323,0,2,0,0,Beauty,SEPA,Desktop,0
CUST_00253,39,Female,Germany,40,5,90.85,454.25,276,1,2,1,1,Fashion,SEPA,Desktop,1
CUST_00254,28,Male,Austria,1,6,64.96,389.76,193,1,1,1,1,Fashion,SEPA,Desktop,1
CUST_00255,65,Female,Germany,33,9,223.33,2009.97,289,4,0,1,1,Home & Garden,Klarna,Mobile,0
CUST_00256,33,Male,Germany,4,11,424.69,4671.59,138,1,0,0,1,Fashion,SEPA,Mobile,0
CUST_00257,50,Female,Netherlands,7,13,275.29,3578.77,311,1,2,1,1,Books,SEPA,Mobile,0
CUST_00258,26,Female,Germany,9,6,236.55,1419.3,45,1,4,1,1,Books,PayPal,Mobile,0
CUST_00259,23,Female,France,16,11,173.14,1904.54,187,1,0,0,0,Electronics,Credit Card,Mobile,0
CUST_00260,33,Female,Germany,5,5,95.34,476.7,358,1,1,0,1,Electronics,PayPal,Desktop,1
CUST_00261,46,Female,Switzerland,34,7,495.25,3466.75,287,1,2,0,1,Books,PayPal,Mobile,0
CUST_00262,20,Female,Austria,23,6,32.35,194.1,123,1,0,1,1,Beauty,PayPal,Mobile,0
CUST_00263,37,Male,Austria,43,10,169.67,1696.7,88,3,2,0,0,Electronics,SEPA,Mobile,0
CUST_00264,53,Female,Germany,50,5,389.3,1946.5,138,1,0,1,1,Beauty,SEPA,Desktop,0
CUST_00265,36,Male,Netherlands,25,6,269.87,1619.22,262,1,0,0,1,Electronics,Credit Card,Mobile,0
CUST_00266,43,Female,Germany,57,8,170.65,1365.2,220,1,2,0,0,Electronics,Credit Card,Mobile,0
CUST_00267,20,Male,Germany,51,6,496.51,2979.06,129,0,0,1,1,Electronics,Credit Card,Mobile,0
CUST_00268,36,Female,Germany,13,3,317.2,951.6,250,2,1,1,1,Electronics,PayPal,Mobile,0
CUST_00269,37,Female,France,24,6,161.67,970.02,364,1,1,0,1,Fashion,PayPal,Mobile,1
CUST_00270,49,Male,France,11,7,427.02,2989.14,330,2,1,0,1,Fashion,SEPA,Mobile,1
CUST_00271,24,Female,France,52,11,92.08,1012.88,361,2,2,0,0,Beauty,SEPA,Mobile,1
CUST_00272,69,Female,Germany,51,7,242.52,1697.64,117,2,0,0,1,Sports,Credit Card,Mobile,0
CUST_00273,58,Female,Germany,17,9,423.0,3807.0,335,1,0,0,1,Electronics,SEPA,Desktop,0
CUST_00274,50,Male,Netherlands,37,4,492.16,1968.64,344,1,1,1,1,Beauty,Klarna,Mobile,1
CUST_00275,57,Female,Germany,13,7,203.87,1427.09,63,0,0,0,0,Beauty,Klarna,Mobile,0
CUST_00276,56,Male,Netherlands,27,9,86.29,776.61,74,0,0,0,0,Electronics,PayPal,Desktop,0
CUST_00277,35,Female,Germany,20,9,292.13,2629.17,20,1,2,1,1,Electronics,Credit Card,Mobile,0
CUST_00278,57,Female,Austria,33,6,473.12,2838.72,29,2,2,0,0,Books,Klarna,Mobile,0
CUST_00279,18,Male,France,42,6,339.49,2036.94,162,3,0,0,1,Beauty,SEPA,Tablet,0
CUST_00280,28,Female,Germany,32,7,309.04,2163.28,194,1,2,1,0,Beauty,Credit Card,Tablet,0
CUST_00281,45,Female,Germany,8,7,168.46,1179.22,194,1,2,1,0,Fashion,PayPal,Desktop,1
CUST_00282,42,Male,France,56,6,311.04,1866.24,130,0,0,0,1,Fashion,PayPal,Mobile,0
CUST_00283,67,Female,Austria,29,13,444.65,5780.45,310,0,1,1,1,Electronics,PayPal,Mobile,0
CUST_00284,40,Male,Germany,40,6,200.25,1201.5,345,2,1,1,0,Books,SEPA,Mobile,1
CUST_00285,48,Male,Germany,19,7,136.19,953.33,274,0,1,1,1,Beauty,SEPA,Desktop,1
CUST_00286,47,Male,Austria,6,6,250.86,1505.16,237,1,1,1,1,Electronics,Klarna,Desktop,0
CUST_00287,59,Female,Netherlands,44,10,200.57,2005.7,209,1,0,1,0,Home & Garden,Credit Card,Desktop,0
CUST_00288,52,Male,Germany,39,2,245.56,491.12,286,1,2,1,1,Books,PayPal,Mobile,1
CUST_00289,24,Male,France,48,5,65.95,329.75,264,3,0,1,1,Electronics,SEPA,Mobile,1
CUST_00290,33,Female,Germany,41,8,181.38,1451.04,170,4,1,1,0,Books,SEPA,Desktop,0
CUST_00291,43,Male,France,21,5,416.74,2083.7,238,1,0,1,0,Electronics,Klarna,Desktop,0
CUST_00292,65,Female,Germany,57,5,212.15,1060.75,157,2,1,1,1,Beauty,SEPA,Tablet,0
CUST_00293,69,Female,Switzerland,22,8,484.59,3876.72,51,2,2,1,1,Beauty,Credit Card,Mobile,0
CUST_00294,66,Female,France,42,8,360.25,2882.0,339,0,0,1,0,Books,SEPA,Mobile,0
CUST_00295,19,Female,France,10,6,195.7,1174.2,120,1,0,1,1,Fashion,Credit Card,Mobile,0
CUST_00296,18,Male,France,10,3,140.8,422.4,357,2,1,1,0,Sports,SEPA,Desktop,1
CUST_00297,65,Male,Switzerland,52,7,348.98,2442.86,138,2,1,0,1,Electronics,SEPA,Desktop,0
CUST_00298,29,Male,Austria,29,8,165.17,1321.36,144,2,0,1,1,Fashion,Klarna,Mobile,0
CUST_00299,22,Male,France,16,7,464.91,3254.37,121,0,0,1,0,Home & Garden,SEPA,Mobile,0
CUST_00300,54,Male,Netherlands,1,10,75.84,758.4,50,1,0,0,0,Electronics,SEPA,Tablet,0
CUST_00301,49,Female,France,17,13,33.8,439.4,41,1,3,0,0,Books,Credit Card,Mobile,0
CUST_00302,26,Male,France,30,9,126.09,1134.81,234,2,0,0,0,Books,Credit Card,Mobile,1
CUST_00303,58,Male,Germany,26,5,311.18,1555.9,54,3,1,1,0,Sports,Credit Card,Mobile,0
CUST_00304,52,Male,France,53,5,420.78,2103.9,300,1,0,1,1,Books,Credit Card,Desktop,0
CUST_00305,36,Female,Germany,46,6,101.66,609.96,316,3,0,1,0,Home & Garden,PayPal,Desktop,1
CUST_00306,65,Female,Switzerland,19,14,300.67,4209.38,325,1,0,1,1,Electronics,PayPal,Mobile,0
CUST_00307,33,Male,Germany,53,10,89.19,891.9,335,1,0,1,0,Beauty,PayPal,Mobile,1
CUST_00308,20,Female,Switzerland,21,9,290.33,2612.97,23,2,0,1,0,Sports,Klarna,Desktop,0
CUST_00309,37,Male,France,17,9,28.73,258.57,223,0,2,1,0,Books,Credit Card,Mobile,1
CUST_00310,41,Male,France,46,3,287.75,863.25,94,1,0,1,1,Beauty,Credit Card,Desktop,0
CUST_00311,50,Female,France,40,4,270.45,1081.8,327,0,0,1,0,Books,PayPal,Tablet,1
CUST_00312,41,Female,Germany,21,8,40.57,324.56,276,2,3,1,1,Home & Garden,Credit Card,Desktop,1
CUST_00313,69,Male,Germany,53,11,350.92,3860.12,39,1,0,0,1,Fashion,Credit Card,Mobile,0
CUST_00314,28,Male,Germany,41,10,294.68,2946.8,259,2,2,0,1,Beauty,Klarna,Mobile,0
CUST_00315,66,Female,France,40,6,319.09,1914.54,259,6,1,1,0,Sports,PayPal,Tablet,1
CUST_00316,25,Male,Germany,45,10,274.29,2742.9,263,2,2,1,1,Beauty,Credit Card,Tablet,0
CUST_00317,53,Female,Netherlands,49,13,366.56,4765.28,184,1,1,0,1,Fashion,Credit Card,Mobile,0
CUST_00318,55,Male,Germany,19,7,272.0,1904.0,193,3,0,0,0,Electronics,SEPA,Mobile,0
CUST_00319,57,Female,Germany,7,13,462.69,6014.97,70,0,0,1,0,Books,PayPal,Mobile,0
CUST_00320,37,Male,Germany,17,5,472.88,2364.4,167,0,0,1,0,Fashion,Credit Card,Tablet,0
CUST_00321,52,Male,Switzerland,1,10,368.8,3688.0,108,2,1,1,1,Home & Garden,SEPA,Desktop,0
CUST_00322,65,Female,Netherlands,37,11,457.65,5034.15,259,2,0,1,1,Electronics,SEPA,Mobile,0
CUST_00323,42,Male,Germany,57,12,463.11,5557.32,187,2,0,0,1,Beauty,PayPal,Desktop,0
CUST_00324,52,Male,France,6,11,145.76,1603.36,258,2,1,1,1,Beauty,Klarna,Desktop,0
CUST_00325,42,Female,Germany,26,9,497.09,4473.81,252,1,1,1,1,Books,PayPal,Mobile,0
CUST_00326,46,Male,Switzerland,2,6,148.37,890.22,352,0,0,1,1,Fashion,PayPal,Mobile,1
CUST_00327,35,Male,Netherlands,59,5,28.9,144.5,276,1,1,1,1,Electronics,SEPA,Desktop,1
CUST_00328,63,Male,Germany,32,10,481.87,4818.7,283,3,0,0,0,Fashion,Klarna,Mobile,0
CUST_00329,35,Female,France,57,7,127.38,891.66,84,2,2,1,0,Electronics,Credit Card,Desktop,0
CUST_00330,19,Female,Germany,48,5,300.38,1501.9,275,2,0,0,1,Fashion,SEPA,Desktop,0
CUST_00331,52,Female,Switzerland,54,9,485.92,4373.28,183,1,2,0,1,Books,SEPA,Mobile,0
CUST_00332,33,Male,Germany,5,10,43.74,437.4,319,2,2,1,1,Sports,Credit Card,Desktop,1
CUST_00333,58,Male,France,37,9,149.27,1343.43,213,3,0,1,1,Sports,Credit Card,Mobile,1
CUST_00334,53,Male,Germany,31,5,312.24,1561.2,43,3,1,1,0,Electronics,Credit Card,Desktop,0
CUST_00335,50,Male,Netherlands,12,10,386.03,3860.3,133,2,1,1,0,Books,Klarna,Desktop,0
CUST_00336,21,Female,Netherlands,35,6,407.54,2445.24,204,0,1,0,1,Electronics,Klarna,Desktop,0
CUST_00337,50,Male,Netherlands,30,12,444.25,5331.0,112,1,2,1,1,Fashion,Klarna,Desktop,0
CUST_00338,31,Male,France,48,4,100.85,403.4,189,2,1,0,0,Sports,PayPal,Mobile,1
CUST_00339,38,Male,Austria,6,9,197.62,1778.58,190,1,1,1,1,Fashion,Klarna,Desktop,0
CUST_00340,65,Female,Germany,15,7,362.84,2539.88,74,2,0,1,0,Beauty,Credit Card,Desktop,0
CUST_00341,37,Male,Germany,15,3,363.35,1090.05,191,2,1,1,0,Electronics,SEPA,Tablet,1
CUST_00342,25,Male,Germany,16,10,167.87,1678.7,150,1,0,0,1,Sports,Credit Card,Desktop,0
CUST_00343,24,Male,Switzerland,20,5,166.03,830.15,294,1,0,1,1,Beauty,Credit Card,Desktop,1
CUST_00344,20,Male,Germany,13,6,173.91,1043.46,92,1,1,0,1,Electronics,Credit Card,Mobile,0
CUST_00345,34,Male,Netherlands,44,9,448.2,4033.8,140,3,3,1,0,Sports,Klarna,Mobile,0
CUST_00346,50,Female,Netherlands,42,4,456.57,1826.28,103,1,0,1,1,Beauty,SEPA,Mobile,0
CUST_00347,65,Male,Germany,46,8,27.12,216.96,202,3,0,0,0,Fashion,PayPal,Desktop,0
CUST_00348,29,Male,Germany,31,12,176.01,2112.12,240,1,0,0,0,Fashion,Klarna,Mobile,0
CUST_00349,68,Male,Germany,34,12,208.18,2498.16,61,0,2,1,1,Sports,PayPal,Desktop,0
CUST_00350,39,Male,Germany,29,12,491.55,5898.6,99,3,3,1,1,Home & Garden,Credit Card,Mobile,0
CUST_00351,39,Male,Germany,3,9,473.2,4258.8,304,1,0,1,0,Home & Garden,SEPA,Tablet,0
CUST_00352,63,Male,Germany,9,4,321.6,1286.4,236,0,1,0,0,Electronics,Klarna,Mobile,0
CUST_00353,47,Male,Austria,11,9,41.99,377.91,232,0,1,1,1,Electronics,Credit Card,Mobile,1
CUST_00354,55,Male,Switzerland,11,5,111.78,558.9,229,0,1,0,1,Books,PayPal,Desktop,0
CUST_00355,55,Male,Germany,25,6,228.42,1370.52,244,1,2,1,0,Books,SEPA,Mobile,0
CUST_00356,62,Male,Germany,22,7,480.34,3362.38,219,1,2,1,1,Books,Klarna,Desktop,0
CUST_00357,68,Female,Germany,42,6,65.46,392.76,308,0,0,0,1,Beauty,PayPal,Mobile,1
CUST_00358,25,Female,Netherlands,58,5,399.85,1999.25,46,2,0,1,1,Beauty,Credit Card,Mobile,0
CUST_00359,44,Female,Austria,46,9,111.77,1005.93,56,2,0,0,1,Books,SEPA,Mobile,0
CUST_00360,44,Female,Germany,9,10,263.77,2637.7,285,1,1,0,1,Fashion,PayPal,Mobile,0
CUST_00361,51,Male,Germany,20,11,388.15,4269.65,218,2,0,1,0,Home & Garden,Klarna,Tablet,0
CUST_00362,38,Female,Netherlands,59,8,352.4,2819.2,329,2,2,0,0,Electronics,Credit Card,Tablet,1
CUST_00363,47,Female,France,21,8,392.36,3138.88,179,0,0,0,1,Books,PayPal,Mobile,0
CUST_00364,50,Male,Germany,10,10,410.52,4105.2,127,1,1,1,0,Home & Garden,SEPA,Mobile,0
CUST_00365,45,Female,France,22,13,166.76,2167.88,235,2,1,1,1,Beauty,Credit Card,Mobile,0
CUST_00366,64,Female,Germany,29,11,194.73,2142.03,225,3,0,1,1,Home & Garden,Credit Card,Desktop,0
CUST_00367,50,Male,Germany,9,7,411.56,2880.92,224,3,0,1,0,Fashion,SEPA,Mobile,0
CUST_00368,22,Male,Netherlands,5,9,38.55,346.95,331,3,1,1,1,Electronics,Credit Card,Mobile,1
CUST_00369,65,Male,Austria,40,8,266.94,2135.52,29,2,2,0,0,Fashion,Credit Card,Desktop,0
CUST_00370,36,Female,Germany,11,6,461.79,2770.74,187,0,0,1,1,Electronics,Credit Card,Mobile,0
CUST_00371,21,Female,Switzerland,1,11,444.8,4892.8,264,0,0,0,1,Fashion,Klarna,Tablet,0
CUST_00372,52,Male,Germany,53,7,406.07,2842.49,281,0,0,0,0,Beauty,Klarna,Desktop,0
CUST_00373,66,Male,Netherlands,42,9,30.34,273.06,212,0,0,0,1,Sports,Credit Card,Tablet,1
CUST_00374,34,Female,France,1,6,446.09,2676.54,149,1,2,0,1,Books,Credit Card,Mobile,0
CUST_00375,61,Male,Austria,58,5,457.6,2288.0,4,1,4,0,1,Fashion,Klarna,Mobile,0
CUST_00376,45,Female,Switzerland,54,11,338.56,3724.16,292,2,0,0,1,Fashion,Klarna,Tablet,0
CUST_00377,47,Male,Germany,39,6,163.48,980.88,171,1,0,0,0,Books,PayPal,Mobile,0
CUST_00378,46,Male,Switzerland,46,10,255.17,2551.7,221,4,1,0,1,Home & Garden,Klarna,Tablet,0
CUST_00379,63,Female,Austria,5,8,386.06,3088.48,83,2,0,0,0,Beauty,Klarna,Tablet,0
CUST_00380,23,Male,Netherlands,49,13,410.25,5333.25,154,2,0,1,0,Sports,PayPal,Desktop,0
CUST_00381,52,Male,Germany,22,9,184.81,1663.29,292,1,2,1,0,Sports,PayPal,Mobile,0
CUST_00382,58,Male,Austria,26,5,176.51,882.55,169,2,0,1,1,Electronics,SEPA,Mobile,0
CUST_00383,54,Female,Austria,53,14,373.37,5227.18,331,0,1,1,1,Electronics,SEPA,Desktop,0
CUST_00384,41,Male,Germany,6,11,349.45,3843.95,349,1,0,1,1,Sports,PayPal,Mobile,1
CUST_00385,46,Male,Switzerland,32,7,266.33,1864.31,306,1,2,0,1,Sports,PayPal,Mobile,0
CUST_00386,66,Male,Germany,48,14,221.73,3104.22,265,0,0,1,1,Books,Credit Card,Mobile,0
CUST_00387,63,Male,Germany,11,11,335.44,3689.84,216,1,0,1,1,Beauty,Credit Card,Mobile,0
CUST_00388,48,Male,France,10,3,35.57,106.71,175,1,1,1,0,Sports,SEPA,Mobile,0
CUST_00389,52,Male,France,47,16,56.33,901.28,113,4,0,1,0,Electronics,PayPal,Desktop,0
CUST_00390,50,Female,France,39,6,295.08,1770.48,169,4,0,0,0,Electronics,Credit Card,Mobile,0
CUST_00391,69,Female,Germany,55,4,120.93,483.72,269,4,1,1,1,Home & Garden,Credit Card,Mobile,1
CUST_00392,38,Male,Switzerland,34,7,391.9,2743.3,186,1,1,1,0,Sports,SEPA,Desktop,0
CUST_00393,49,Female,Germany,31,13,390.73,5079.49,337,1,2,1,1,Beauty,PayPal,Mobile,0
CUST_00394,40,Female,Germany,12,7,360.78,2525.46,242,1,0,1,1,Books,SEPA,Desktop,0
CUST_00395,50,Male,Germany,51,9,453.73,4083.57,186,1,1,0,0,Fashion,PayPal,Mobile,0
CUST_00396,20,Female,France,44,8,87.6,700.8,219,4,2,1,0,Electronics,Credit Card,Tablet,1
CUST_00397,35,Female,Switzerland,16,11,144.44,1588.84,358,0,0,0,0,Fashion,Credit Card,Mobile,1
CUST_00398,42,Female,Netherlands,38,5,141.1,705.5,322,0,1,0,1,Electronics,Credit Card,Desktop,1
CUST_00399,59,Female,Austria,3,7,395.55,2768.85,254,1,1,0,1,Beauty,PayPal,Mobile,0
CUST_00400,48,Female,Germany,2,6,270.25,1621.5,161,1,1,1,1,Fashion,PayPal,Tablet,0
CUST_00401,20,Female,France,52,9,141.28,1271.52,334,3,0,1,1,Home & Garden,Credit Card,Desktop,1
CUST_00402,57,Female,France,5,8,85.49,683.92,27,2,0,1,0,Books,Credit Card,Mobile,0
CUST_00403,63,Female,France,11,5,448.65,2243.25,306,0,0,0,1,Beauty,Klarna,Desktop,1
CUST_00404,41,Male,Germany,58,7,352.22,2465.54,59,1,1,1,0,Electronics,Klarna,Mobile,0
CUST_00405,67,Male,Netherlands,25,6,273.69,1642.14,356,2,1,0,1,Sports,PayPal,Mobile,1
CUST_00406,49,Female,France,35,11,483.43,5317.73,78,3,0,0,1,Books,Credit Card,Tablet,0
CUST_00407,64,Female,Netherlands,35,12,427.8,5133.6,155,0,2,1,1,Fashion,Credit Card,Mobile,0
CUST_00408,39,Male,France,22,10,105.5,1055.0,187,1,1,0,1,Sports,Credit Card,Desktop,0
CUST_00409,40,Female,Germany,37,7,263.9,1847.3,184,0,2,1,0,Electronics,Credit Card,Mobile,0
CUST_00410,19,Female,France,22,12,253.32,3039.84,328,1,1,0,1,Fashion,Credit Card,Mobile,0
CUST_00411,44,Male,Germany,55,10,425.26,4252.6,162,1,1,1,1,Fashion,PayPal,Mobile,0
CUST_00412,59,Male,Austria,11,7,91.56,640.92,305,3,1,0,0,Books,SEPA,Mobile,1
CUST_00413,19,Male,France,32,11,236.86,2605.46,220,0,0,1,0,Fashion,Credit Card,Desktop,0
CUST_00414,43,Female,Germany,35,10,325.54,3255.4,216,3,0,1,1,Beauty,PayPal,Mobile,0
CUST_00415,34,Female,Switzerland,31,4,473.72,1894.88,145,0,1,1,1,Beauty,Credit Card,Desktop,0
CUST_00416,57,Male,France,45,6,451.65,2709.9,249,3,0,0,0,Beauty,SEPA,Desktop,0
CUST_00417,50,Male,Germany,53,12,276.25,3315.0,256,1,1,1,1,Beauty,PayPal,Mobile,0
CUST_00418,26,Female,France,8,8,311.23,2489.84,326,1,0,1,0,Books,SEPA,Desktop,1
CUST_00419,60,Male,Germany,20,14,429.15,6008.1,1,2,0,1,1,Electronics,Klarna,Mobile,0
CUST_00420,65,Female,Austria,42,6,377.31,2263.86,166,1,2,1,1,Home & Garden,Credit Card,Mobile,0
CUST_00421,56,Female,Austria,34,13,442.08,5747.04,26,1,1,1,0,Electronics,PayPal,Tablet,0
CUST_00422,46,Male,Switzerland,4,7,450.05,3150.35,197,2,0,0,1,Books,PayPal,Mobile,0
CUST_00423,59,Male,France,18,15,419.64,6294.6,196,2,0,1,0,Fashion,Klarna,Mobile,0
CUST_00424,43,Female,France,51,12,24.5,294.0,281,3,0,0,1,Beauty,Klarna,Tablet,1
CUST_00425,52,Male,Netherlands,4,15,169.25,2538.75,116,3,1,0,1,Books,Klarna,Mobile,0
CUST_00426,67,Male,Germany,20,2,213.69,427.38,58,1,0,0,1,Fashion,PayPal,Mobile,0
CUST_00427,42,Male,France,58,10,345.4,3454.0,22,4,0,1,1,Beauty,Klarna,Tablet,0
CUST_00428,41,Male,France,9,3,167.29,501.87,269,0,2,1,1,Sports,Credit Card,Tablet,1
CUST_00429,30,Female,Germany,16,6,175.31,1051.86,97,0,0,0,1,Sports,Klarna,Desktop,0
CUST_00430,24,Female,Germany,26,7,212.1,1484.7,10,1,0,0,1,Beauty,Credit Card,Desktop,0
CUST_00431,53,Female,Austria,38,9,478.56,4307.04,274,0,2,1,1,Sports,Klarna,Tablet,0
CUST_00432,62,Female,Austria,25,5,229.84,1149.2,55,1,1,0,1,Books,PayPal,Mobile,0
CUST_00433,37,Male,Germany,4,10,87.52,875.2,312,2,0,0,0,Beauty,SEPA,Desktop,1
CUST_00434,18,Male,Germany,41,10,23.05,230.5,56,4,1,0,0,Home & Garden,Klarna,Mobile,0
CUST_00435,25,Female,Germany,59,7,133.57,934.99,49,3,2,0,1,Fashion,Klarna,Desktop,0
CUST_00436,63,Female,Austria,45,10,470.63,4706.3,116,3,0,0,0,Electronics,Credit Card,Desktop,0
CUST_00437,33,Male,Germany,41,10,478.4,4784.0,258,0,1,0,0,Electronics,SEPA,Mobile,0
CUST_00438,31,Female,Netherlands,38,7,273.92,1917.44,330,2,1,0,1,Books,SEPA,Desktop,0
CUST_00439,29,Female,Germany,53,11,330.25,3632.75,84,2,1,1,1,Electronics,SEPA,Mobile,0
CUST_00440,68,Male,France,19,10,402.04,4020.4,294,2,1,1,1,Beauty,Credit Card,Mobile,0
CUST_00441,40,Female,Germany,14,4,46.83,187.32,131,1,4,0,1,Beauty,Credit Card,Mobile,0
CUST_00442,32,Male,Netherlands,21,12,199.67,2396.04,108,2,1,0,0,Books,PayPal,Tablet,0
CUST_00443,45,Male,Germany,15,7,328.28,2297.96,53,1,0,1,0,Home & Garden,Klarna,Mobile,0
CUST_00444,51,Female,France,3,6,451.16,2706.96,279,2,1,0,1,Beauty,Klarna,Desktop,0
CUST_00445,19,Male,Germany,37,5,368.88,1844.4,28,1,1,1,1,Books,PayPal,Mobile,0
CUST_00446,49,Female,Netherlands,53,10,188.03,1880.3,347,1,2,1,1,Books,Klarna,Tablet,1
CUST_00447,40,Male,Austria,50,9,456.79,4111.11,160,1,1,1,1,Electronics,SEPA,Tablet,0
CUST_00448,39,Female,Germany,46,8,339.02,2712.16,230,0,1,0,0,Sports,Credit Card,Mobile,0
CUST_00449,68,Female,Austria,16,11,418.51,4603.61,204,0,0,1,1,Fashion,PayPal,Mobile,0
CUST_00450,42,Female,France,14,13,205.04,2665.52,20,4,2,1,1,Beauty,SEPA,Mobile,0
CUST_00451,39,Male,Germany,9,9,21.04,189.36,259,2,0,1,1,Electronics,PayPal,Mobile,1
CUST_00452,39,Male,Germany,47,5,99.76,498.8,3,6,1,0,1,Fashion,SEPA,Mobile,0
CUST_00453,66,Female,Germany,7,10,465.05,4650.5,279,2,1,0,1,Fashion,SEPA,Mobile,0
CUST_00454,69,Male,Netherlands,14,7,35.9,251.3,329,1,0,1,1,Beauty,Klarna,Desktop,1
CUST_00455,59,Female,Netherlands,6,9,306.1,2754.9,33,2,1,0,0,Books,Klarna,Desktop,0
CUST_00456,23,Female,Germany,21,5,216.38,1081.9,320,3,0,1,1,Beauty,PayPal,Mobile,1
CUST_00457,32,Male,France,15,8,226.2,1809.6,190,2,1,0,1,Beauty,Klarna,Mobile,0
CUST_00458,60,Female,Austria,52,5,212.39,1061.95,282,1,1,1,1,Books,PayPal,Tablet,1
CUST_00459,54,Male,Switzerland,8,7,52.36,366.52,293,2,0,0,1,Home & Garden,SEPA,Mobile,1
CUST_00460,50,Female,France,34,6,78.72,472.32,176,2,1,0,0,Books,Credit Card,Mobile,1
CUST_00461,25,Male,Switzerland,40,11,50.21,552.31,74,1,0,1,1,Electronics,SEPA,Mobile,0
CUST_00462,61,Female,France,1,8,45.88,367.04,44,0,1,0,1,Beauty,Klarna,Desktop,0
CUST_00463,61,Female,Germany,32,9,61.09,549.81,139,4,0,1,0,Books,PayPal,Desktop,0
CUST_00464,22,Male,Austria,58,11,354.38,3898.18,280,2,0,0,0,Fashion,Klarna,Mobile,0
CUST_00465,56,Female,France,49,13,74.82,972.66,227,1,1,1,0,Home & Garden,Klarna,Mobile,0
CUST_00466,21,Female,France,51,14,145.52,2037.28,92,2,0,0,0,Electronics,Credit Card,Desktop,0
CUST_00467,23,Male,France,5,11,335.34,3688.74,350,1,1,0,1,Sports,Credit Card,Mobile,0
CUST_00468,62,Female,Austria,30,12,73.89,886.68,19,0,0,1,0,Beauty,PayPal,Mobile,0
CUST_00469,49,Male,Austria,22,5,456.92,2284.6,198,0,0,1,1,Books,Credit Card,Mobile,0
CUST_00470,69,Female,Germany,20,9,249.19,2242.71,312,0,0,1,1,Beauty,PayPal,Desktop,1
CUST_00471,47,Male,Germany,16,8,482.27,3858.16,305,1,3,1,1,Sports,PayPal,Desktop,0
CUST_00472,64,Female,France,7,4,112.41,449.64,119,0,0,0,1,Beauty,PayPal,Mobile,0
CUST_00473,52,Female,France,7,7,34.7,242.9,109,2,1,0,0,Books,Credit Card,Mobile,0
CUST_00474,57,Female,Germany,50,5,303.34,1516.7,211,2,0,1,1,Books,Credit Card,Mobile,0
CUST_00475,69,Male,Netherlands,50,15,177.79,2666.85,57,2,0,0,1,Electronics,PayPal,Mobile,0
CUST_00476,33,Male,France,2,8,294.75,2358.0,95,0,0,1,1,Home & Garden,SEPA,Tablet,0
CUST_00477,30,Male,Germany,47,8,247.35,1978.8,122,2,1,0,0,Books,SEPA,Desktop,0
CUST_00478,67,Male,Germany,14,10,239.43,2394.3,267,1,1,1,0,Fashion,Credit Card,Mobile,0
CUST_00479,59,Female,Germany,31,7,428.57,2999.99,254,3,0,0,0,Sports,Credit Card,Mobile,0
CUST_00480,47,Female,Switzerland,50,9,112.08,1008.72,337,1,2,0,1,Electronics,PayPal,Desktop,0
CUST_00481,36,Male,Germany,41,10,259.82,2598.2,145,0,0,1,1,Electronics,PayPal,Mobile,0
CUST_00482,34,Male,Germany,14,11,219.68,2416.48,271,0,0,1,1,Sports,PayPal,Mobile,0
CUST_00483,36,Male,France,5,3,343.41,1030.23,160,0,2,0,1,Home & Garden,PayPal,Desktop,0
CUST_00484,45,Female,Germany,11,10,44.06,440.6,168,0,0,1,1,Home & Garden,Klarna,Mobile,1
CUST_00485,43,Male,Germany,40,9,274.12,2467.08,139,2,0,1,0,Fashion,Klarna,Mobile,0
CUST_00486,54,Male,Germany,5,8,249.7,1997.6,269,2,2,1,0,Fashion,Klarna,Mobile,0
CUST_00487,43,Female,France,29,4,487.32,1949.28,337,2,3,1,0,Fashion,PayPal,Mobile,1
CUST_00488,40,Female,France,11,8,382.79,3062.32,28,2,0,0,0,Home & Garden,Credit Card,Desktop,0
CUST_00489,26,Male,Germany,5,8,94.39,755.12,241,4,1,0,1,Beauty,SEPA,Mobile,1
CUST_00490,29,Female,Germany,49,4,264.42,1057.68,156,4,1,1,1,Beauty,SEPA,Tablet,0
CUST_00491,18,Male,Switzerland,54,8,396.19,3169.52,16,4,0,1,1,Books,PayPal,Mobile,0
CUST_00492,18,Female,Germany,32,5,271.79,1358.95,292,1,0,0,1,Beauty,Klarna,Mobile,0
CUST_00493,64,Male,Germany,36,5,191.22,956.1,241,1,0,0,1,Sports,SEPA,Tablet,0
CUST_00494,51,Male,Germany,15,8,200.79,1606.32,168,1,0,1,0,Sports,Klarna,Mobile,0
CUST_00495,49,Male,France,19,10,196.16,1961.6,231,1,0,0,0,Sports,PayPal,Mobile,1
